cap-diameter,cap-shape,cap-color,does-bruise-or-bleed,gill-color,stem-height,stem-width,stem-color,has-ring,habitat,season
13.82,f,u,FALSE,u,8.54,22.48,u,FALSE,l,a
5.48,f,y,FALSE,f,3.6,10.61,y,FALSE,d,u
1.65,x,y,FALSE,w,5.67,2.07,y,FALSE,d,u
4.42,f,y,FALSE,n,3.1,4.51,n,TRUE,d,u
6.31,x,w,FALSE,w,6.59,13.49,w,TRUE,d,a
10.77,f,l,FALSE,y,2.32,15.47,w,FALSE,d,w
8.18,f,e,FALSE,w,6.9,18.34,w,FALSE,d,u
3.1,s,u,FALSE,w,4.24,6.92,y,FALSE,d,u
2.95,x,b,FALSE,u,5.77,4.67,w,FALSE,d,w
11.75,s,w,TRUE,o,5.99,16.8,w,FALSE,d,a
11.61,f,n,FALSE,y,5.75,20.02,w,FALSE,d,u
2.26,f,o,FALSE,w,4.56,3.72,o,FALSE,d,a
3.82,x,o,FALSE,n,4.37,10.96,e,FALSE,d,a
8.58,s,u,FALSE,u,7.35,19.47,u,FALSE,d,w
8.28,f,y,FALSE,f,6.9,17.3,y,FALSE,d,u
18.55,x,n,FALSE,k,7.19,24.94,w,FALSE,d,a
50.49,o,y,FALSE,y,7.63,49.03,n,FALSE,d,u
5.19,x,g,FALSE,g,5.3,8.77,w,FALSE,d,u
6.29,c,n,FALSE,f,5.42,20.42,n,FALSE,l,s
11.98,x,n,TRUE,y,9.37,21.7,n,FALSE,d,u
4.83,x,w,FALSE,n,8.26,9.72,n,TRUE,d,s
3.22,f,g,FALSE,w,2.68,7.39,w,FALSE,g,u
50.77,o,y,FALSE,y,4.63,32.8,k,FALSE,d,s
11.67,s,w,TRUE,w,5.17,23.53,w,FALSE,d,a
6.35,s,n,FALSE,w,5.62,7.33,w,FALSE,l,u
5.62,s,y,FALSE,f,5.52,14.12,y,FALSE,d,u
7.54,x,n,TRUE,r,6.24,12.65,e,FALSE,d,u
5.14,x,y,FALSE,w,5.11,11.29,w,FALSE,d,w
4.2,s,y,FALSE,f,6.84,7.96,y,FALSE,d,a
1.25,f,n,FALSE,g,4.4,2.26,w,FALSE,d,a
8.84,x,y,FALSE,y,6.7,14.42,y,TRUE,d,a
5.08,x,n,FALSE,n,4.13,5.13,n,TRUE,d,s
11.85,s,g,FALSE,w,8.39,22.09,w,FALSE,d,w
8.75,f,p,FALSE,p,5.85,11.31,p,FALSE,d,w
8.84,p,w,FALSE,k,5.99,13.99,w,TRUE,m,u
9.77,s,o,TRUE,o,5.49,12.98,w,TRUE,d,u
9.36,x,n,TRUE,y,8.07,18.36,n,TRUE,d,u
18.76,x,k,FALSE,y,5.19,22.36,w,FALSE,d,w
10.79,x,n,TRUE,y,7.88,22.79,n,FALSE,d,u
3.32,b,n,FALSE,k,7.13,3.58,w,FALSE,d,s
9.69,f,b,FALSE,b,5.16,20.97,w,TRUE,d,a
16.48,p,w,TRUE,g,13,18.76,w,TRUE,m,a
10.97,f,w,FALSE,w,21.34,13.04,w,TRUE,u,w
4.57,x,r,FALSE,r,5.85,7.68,r,FALSE,l,u
12.24,f,g,FALSE,w,2.5,14.82,w,FALSE,d,w
3.24,s,u,TRUE,p,3.91,5.86,n,FALSE,d,a
5.05,f,k,FALSE,g,4.55,9.5,g,FALSE,d,a
6.51,f,g,FALSE,g,5.85,18.01,u,FALSE,g,a
3.98,x,e,FALSE,o,5.38,7.46,o,FALSE,m,w
12.73,f,n,FALSE,w,6.89,23.98,w,FALSE,l,w
4.57,x,n,FALSE,w,8.29,10.07,w,TRUE,g,s
8.7,f,n,FALSE,n,4.81,13.25,w,TRUE,w,a
14.61,f,n,FALSE,w,9.08,26.48,w,FALSE,d,w
8.41,p,w,FALSE,p,15.39,11.19,w,TRUE,u,a
4.55,x,n,FALSE,n,5.75,5.3,n,TRUE,d,w
7.91,x,n,TRUE,r,6.26,12.24,y,FALSE,d,u
4.16,f,n,FALSE,o,6.47,8.07,w,FALSE,d,w
9.56,x,y,FALSE,y,8.47,16.4,y,TRUE,d,u
12,f,b,FALSE,b,5.28,20.82,w,TRUE,d,a
9.13,p,w,FALSE,k,13.81,12.45,w,TRUE,d,u
4.33,f,w,FALSE,w,7.02,3.93,w,FALSE,d,u
9.45,x,l,FALSE,w,5.2,12.94,w,FALSE,d,a
6.4,f,w,FALSE,w,6.97,28.54,w,FALSE,d,s
6.19,f,n,FALSE,w,6.52,10.16,w,FALSE,l,u
6.63,x,b,FALSE,w,6.85,10.73,n,FALSE,l,w
3.18,f,n,FALSE,k,5.76,6.08,w,FALSE,d,u
3.08,x,n,FALSE,k,5.24,6.39,w,FALSE,d,a
7.17,x,y,FALSE,y,7.42,15.39,y,TRUE,d,a
8.63,s,n,FALSE,w,5.56,22.19,n,FALSE,d,u
4.82,o,g,FALSE,f,5.17,19.49,n,FALSE,d,s
8.49,x,n,TRUE,y,6.27,12.58,y,FALSE,d,a
6.29,x,n,FALSE,p,4.49,12.29,w,TRUE,w,a
8.18,x,k,FALSE,w,3.98,12.67,w,FALSE,d,u
6.97,s,n,FALSE,w,6,8.68,w,FALSE,l,a
2.97,b,n,FALSE,n,6.38,2.68,w,FALSE,d,s
5.58,x,y,TRUE,y,7.5,15.85,y,FALSE,d,a
2.71,b,n,FALSE,k,6.72,3.16,w,FALSE,d,s
16.49,x,o,FALSE,n,17.95,35.17,w,FALSE,d,a
6.94,f,n,FALSE,w,5.66,10.18,w,FALSE,g,u
5.25,f,n,FALSE,g,5.99,4.06,g,FALSE,d,u
5.9,b,k,FALSE,w,4.32,9.1,g,FALSE,d,a
21.83,p,n,FALSE,w,29.52,22,n,TRUE,d,u
8.96,f,n,FALSE,w,6.68,11.14,w,FALSE,m,a
17.58,f,w,TRUE,w,7.54,27.29,w,FALSE,d,u
9.74,x,n,TRUE,p,9.35,16.19,w,TRUE,l,a
3.17,x,y,FALSE,o,3.86,8.18,w,FALSE,d,a
8.51,x,y,TRUE,y,9.8,20.09,w,FALSE,d,a
6.61,s,w,FALSE,p,3.39,9.09,w,FALSE,g,u
9.87,x,w,FALSE,w,7.03,30.02,w,FALSE,d,u
7.1,f,n,FALSE,w,6.59,10.99,n,FALSE,g,u
11.95,x,u,FALSE,n,9.11,24.84,w,FALSE,d,w
6.26,x,b,FALSE,w,7.81,10.81,n,FALSE,l,w
1.37,f,n,FALSE,g,5.13,2.52,w,FALSE,d,a
4.89,x,y,TRUE,y,6.21,14.93,y,FALSE,d,u
14.94,x,n,TRUE,w,9.5,16.54,w,TRUE,d,a
4.04,x,e,FALSE,e,4.74,5.36,e,FALSE,d,a
8.11,x,n,FALSE,p,6.31,10.31,n,FALSE,d,u
7.06,x,g,TRUE,g,10.06,24.3,w,FALSE,d,u
7.08,f,p,FALSE,w,8.18,17.5,w,FALSE,d,u
8.79,x,y,TRUE,r,6.96,13.28,e,FALSE,d,u
7.06,x,n,TRUE,y,6.78,17.31,n,TRUE,d,u
8.2,x,u,FALSE,w,4.53,14.98,w,FALSE,d,a
13.56,x,e,FALSE,w,14.59,33.28,w,FALSE,d,u
8.88,x,n,FALSE,y,5.4,12.16,n,FALSE,h,a
12.82,f,n,FALSE,w,6.82,23.18,w,FALSE,l,w
1.56,x,y,FALSE,w,5.51,1.92,y,FALSE,d,a
6.33,x,w,FALSE,p,3.65,9.15,w,FALSE,g,u
1.49,f,n,FALSE,g,4.76,2.7,w,FALSE,d,a
6.28,x,n,FALSE,n,4.3,12.35,w,TRUE,w,u
5.37,x,n,FALSE,n,5.21,4.92,g,TRUE,d,a
5.68,s,w,FALSE,w,3.38,8.78,w,FALSE,d,a
5.27,f,g,FALSE,g,4.41,7.23,w,FALSE,d,a
9.56,x,w,FALSE,w,7.48,29.85,w,FALSE,d,u
4.13,f,y,FALSE,n,2.93,4.47,n,TRUE,d,u
6.27,x,n,FALSE,n,5.72,6.1,n,TRUE,d,s
7.83,x,y,TRUE,r,5.89,12.83,e,FALSE,d,a
4.62,o,n,FALSE,w,0,0,f,FALSE,d,u
17.56,x,w,FALSE,y,7.98,22.27,w,FALSE,d,w
1.31,f,n,FALSE,g,4.84,2.38,w,FALSE,g,w
6.29,x,g,TRUE,g,10.57,22.82,w,FALSE,d,u
7,x,p,FALSE,w,6.41,16.11,w,FALSE,d,u
13.69,s,n,FALSE,w,9.74,27.34,w,FALSE,d,a
1.48,c,n,FALSE,w,5.02,1.42,g,FALSE,d,a
2.69,o,g,FALSE,f,0,0,f,FALSE,d,a
4.57,x,r,FALSE,r,6.18,7.42,w,FALSE,d,a
1.8,x,n,FALSE,k,5.8,2.73,n,FALSE,g,u
3.52,x,n,FALSE,y,4.49,9.35,n,FALSE,d,a
12.36,x,g,FALSE,w,8.94,24.61,w,FALSE,l,a
11.35,s,p,TRUE,o,5.79,17.9,w,FALSE,d,u
10.41,x,w,TRUE,n,10.02,17.85,w,TRUE,m,a
7.41,p,g,FALSE,w,7.64,14.75,g,FALSE,g,u
2.76,x,p,FALSE,o,4.19,6.24,o,FALSE,g,a
9.66,f,w,FALSE,w,7.68,32.58,w,FALSE,m,s
14.02,x,n,TRUE,y,10.44,24.03,n,FALSE,d,a
9.55,x,n,TRUE,w,10.77,17.26,w,TRUE,d,u
10.66,s,w,TRUE,w,5.74,25.03,w,FALSE,d,a
10.55,x,g,FALSE,g,8.09,23.58,u,FALSE,d,a
16.65,f,n,FALSE,w,8.32,27.68,w,FALSE,l,w
11.7,o,n,FALSE,f,4.22,25.97,n,FALSE,d,s
5.95,s,n,FALSE,w,5,8.39,w,FALSE,h,u
4.06,x,n,FALSE,n,4.83,11.46,n,FALSE,d,a
1.75,f,n,FALSE,g,5.07,2.44,w,FALSE,d,s
12.02,x,y,FALSE,n,6.14,21.23,p,FALSE,d,a
2.82,s,y,FALSE,f,6.29,7.95,y,FALSE,d,a
10.47,f,b,FALSE,b,5.48,23.28,w,TRUE,d,a
6.63,s,n,TRUE,y,6.66,9.48,n,FALSE,d,a
6.71,f,n,FALSE,y,8.55,13.21,o,FALSE,d,a
4.68,x,y,FALSE,y,5.94,13.69,y,TRUE,d,u
10.92,f,g,FALSE,u,6.21,18.16,u,FALSE,d,a
7.8,x,n,FALSE,g,5.14,7,n,FALSE,d,a
2.31,f,k,FALSE,p,4.6,2.72,w,FALSE,g,u
3.28,f,w,FALSE,w,3.58,6.19,w,FALSE,m,a
6.04,f,u,FALSE,w,3.68,11.44,w,FALSE,d,a
8.47,x,w,FALSE,w,7.53,30.05,w,FALSE,m,s
1.47,f,n,FALSE,g,4.91,2.62,w,FALSE,d,u
3.54,s,n,FALSE,f,6.93,7.31,o,FALSE,d,a
6.97,x,n,FALSE,n,6.04,4.82,w,TRUE,d,u
7.11,f,n,FALSE,w,5.29,9.09,w,FALSE,l,u
7.37,x,w,FALSE,p,3.52,9.65,w,FALSE,g,u
9.13,o,n,FALSE,w,4.14,23.09,n,FALSE,d,u
8.89,s,p,TRUE,o,5.9,17.42,w,FALSE,d,a
13.19,f,n,FALSE,w,22.61,17.64,n,TRUE,d,a
4.95,x,o,FALSE,n,6.37,11.93,e,FALSE,d,a
12.64,f,n,FALSE,w,6.77,25.21,n,TRUE,d,a
14.23,f,n,FALSE,w,22.53,18.41,n,TRUE,m,u
3.32,x,n,FALSE,o,5.45,6.28,o,FALSE,d,a
6.52,x,n,FALSE,y,7.76,12.57,n,FALSE,h,a
4.42,s,n,TRUE,b,5.25,5.57,n,FALSE,d,u
10.07,f,b,FALSE,b,5.45,22.97,w,TRUE,d,a
10.25,s,n,FALSE,n,7.27,22.42,w,FALSE,d,w
3.9,x,r,FALSE,g,6.43,6.76,w,TRUE,g,u
3.85,x,n,FALSE,n,7.54,7.69,n,TRUE,g,s
5.88,x,o,FALSE,o,6.17,13.7,w,FALSE,d,w
8.69,x,n,TRUE,y,8.74,17.06,y,FALSE,d,a
5.51,x,n,FALSE,n,5.61,5.13,w,TRUE,d,u
8.89,x,y,FALSE,y,7.93,14.63,y,TRUE,d,a
3.68,f,w,FALSE,w,3.98,5.82,w,FALSE,m,a
4.78,x,r,FALSE,r,6.99,8.25,l,FALSE,l,u
6.93,x,g,FALSE,n,5.72,6.07,w,TRUE,d,a
3.08,b,n,FALSE,g,5.38,4.35,w,FALSE,d,a
4.24,o,n,FALSE,f,7.74,35.07,n,FALSE,d,a
6.64,x,n,FALSE,w,6.94,9.35,n,FALSE,l,a
7.65,f,y,FALSE,w,6.99,16.87,g,FALSE,d,w
4.23,x,n,FALSE,e,4.83,11.3,y,FALSE,d,a
5.21,x,k,FALSE,k,7.18,6.79,y,FALSE,g,a
10.73,x,n,TRUE,p,8.98,17.77,w,TRUE,d,a
8.39,f,u,FALSE,b,6.2,18.68,u,FALSE,d,a
5.17,s,y,FALSE,f,4.03,12.22,y,FALSE,d,a
9.43,x,y,FALSE,w,8.83,22.71,w,FALSE,d,u
4.02,f,n,FALSE,o,6.21,7.47,o,FALSE,d,a
15.26,x,n,TRUE,w,9.95,18.16,w,TRUE,g,u
9.28,s,u,FALSE,u,6.61,18.01,u,FALSE,d,w
14.77,s,n,FALSE,y,6.86,32.72,n,FALSE,d,u
26.44,x,n,FALSE,y,18.13,86.85,n,FALSE,d,a
11.11,f,b,FALSE,b,5.37,19.86,w,TRUE,d,a
7.11,f,n,FALSE,n,4.81,14.33,w,TRUE,w,a
1.36,p,w,FALSE,g,3.07,1.5,w,FALSE,d,w
3.76,f,n,FALSE,o,5.61,6.74,w,FALSE,d,a
4.4,f,y,FALSE,u,6.32,3.88,w,FALSE,d,a
3.58,f,w,FALSE,w,2.78,5.59,w,FALSE,m,a
5.37,c,y,FALSE,n,6.29,7.46,w,FALSE,d,u
4.77,s,y,FALSE,f,4.51,13.03,y,FALSE,d,a
3.57,b,g,FALSE,g,4.87,3.42,n,FALSE,d,s
5.61,f,w,FALSE,k,4.91,12.24,w,TRUE,m,a
10.33,x,n,FALSE,w,7.55,9.76,w,FALSE,d,a
6.89,x,y,TRUE,y,6.77,15.29,w,FALSE,d,a
7.59,s,g,TRUE,g,4.56,13.05,n,FALSE,d,a
8.98,x,w,FALSE,w,7.6,31.31,w,FALSE,m,s
4.94,c,n,FALSE,f,5.2,20.77,n,FALSE,l,s
6.18,b,g,FALSE,w,11.6,12.62,w,TRUE,d,u
7.84,x,n,FALSE,y,6.58,12.07,n,FALSE,g,u
5.66,x,w,FALSE,r,6.06,7.12,l,FALSE,d,a
11.21,x,n,TRUE,w,12.99,21.19,w,TRUE,d,u
7.54,f,n,FALSE,n,8.51,11.95,o,FALSE,d,a
3.43,b,n,FALSE,k,6.49,2.84,w,FALSE,d,a
12.44,f,b,FALSE,w,2.41,15.21,w,FALSE,d,a
1.85,b,n,FALSE,n,4.76,1.74,n,FALSE,h,a
10.43,x,e,FALSE,w,7.12,22.51,n,TRUE,d,a
7.59,x,n,FALSE,n,4.94,13.31,w,TRUE,w,a
7.73,s,y,FALSE,w,5.55,13.39,w,FALSE,d,w
8.32,f,y,FALSE,w,6.91,25.14,n,TRUE,d,a
7.41,f,n,FALSE,w,6.58,18.16,w,FALSE,d,a
1.83,f,y,FALSE,y,7.68,3.14,y,FALSE,g,a
6.9,x,n,FALSE,w,5.46,10.23,n,FALSE,d,u
3.43,x,w,FALSE,n,7.81,7.81,n,TRUE,g,u
7.46,s,y,TRUE,o,3.98,11.55,w,TRUE,d,a
3.77,x,y,FALSE,y,4.71,10.51,w,FALSE,d,a
8.79,x,n,TRUE,n,9.13,18.13,n,TRUE,d,a
4.49,x,n,FALSE,w,8.02,9.54,w,TRUE,g,s
5.52,x,g,FALSE,n,5.16,4.68,w,TRUE,d,w
6.59,c,n,FALSE,w,14.15,13.4,n,FALSE,d,u
0.53,p,w,FALSE,g,2.6,1.08,w,FALSE,d,w
9.06,x,y,FALSE,y,7.36,15.4,y,TRUE,d,a
3.28,s,n,FALSE,f,6.89,36.19,n,FALSE,d,a
9.74,x,n,TRUE,y,8.52,22.25,n,FALSE,d,u
3.12,s,g,FALSE,w,2.85,6.75,w,FALSE,g,a
8.51,x,g,FALSE,w,8.35,14.19,w,FALSE,d,a
4.2,f,n,FALSE,o,5.69,8,o,FALSE,d,a
3.81,f,n,FALSE,g,5.41,3.45,n,FALSE,d,w
3.78,f,w,FALSE,p,4.17,2.81,n,FALSE,g,a
7.74,x,y,FALSE,w,6.11,12.76,w,TRUE,d,u
6.27,p,w,FALSE,k,17.15,11.88,w,TRUE,u,w
14.63,x,n,TRUE,w,9.78,16.79,w,TRUE,g,u
1.46,f,n,FALSE,g,4.7,2.49,w,FALSE,g,u
1.11,b,g,FALSE,g,3.27,1.58,w,FALSE,d,a
6.59,s,n,FALSE,f,7.39,58.44,n,FALSE,d,w
3.8,f,e,FALSE,n,4.75,3.44,w,TRUE,d,u
9.34,x,e,TRUE,y,6.69,12.31,e,FALSE,d,a
6.83,x,n,FALSE,w,13.75,13.56,n,FALSE,d,a
3.94,x,n,FALSE,p,3.05,10.02,w,TRUE,w,u
7.69,f,e,FALSE,w,7.24,25.9,n,TRUE,d,a
2.81,o,g,FALSE,f,0,0,f,FALSE,d,s
14.6,x,k,FALSE,k,7.3,23.26,w,FALSE,d,u
8.45,x,n,FALSE,p,5.57,19.15,u,FALSE,d,w
5.9,x,n,TRUE,g,10.85,23.38,w,FALSE,d,u
11.04,f,w,FALSE,w,21.19,13.03,w,TRUE,g,w
9.14,p,w,FALSE,p,15.36,11.55,w,TRUE,u,u
12.72,x,n,TRUE,y,9.19,29.76,y,FALSE,d,a
1.76,f,n,FALSE,p,5.21,2.68,n,FALSE,h,a
10.79,x,n,TRUE,y,7.21,22.11,n,FALSE,d,u
3.25,s,n,FALSE,f,6.62,6.64,o,FALSE,d,a
7.6,x,e,FALSE,w,6.9,17.69,w,FALSE,d,u
17.25,p,n,FALSE,y,17.84,72.73,n,FALSE,d,u
4.03,x,y,FALSE,u,6.13,3.82,w,FALSE,d,a
2.72,b,n,FALSE,k,6.01,2.83,w,FALSE,d,u
10.47,s,w,TRUE,o,6.25,17.82,w,FALSE,d,a
6.86,s,n,FALSE,w,4.19,7.34,w,FALSE,h,a
3.12,s,n,FALSE,f,6.17,7.27,y,FALSE,d,a
8.23,f,n,FALSE,w,6.26,10.99,n,FALSE,g,a
10.03,f,w,FALSE,k,13.26,11.4,w,TRUE,g,w
8.43,x,n,FALSE,p,7.33,9.64,w,FALSE,d,a
18.66,x,n,FALSE,w,15.94,32.79,w,FALSE,d,a
8.17,s,g,TRUE,g,4.64,13.19,n,FALSE,d,u
17.67,f,w,FALSE,w,29.17,21.05,n,TRUE,d,a
3.22,f,g,FALSE,g,6.1,3.06,n,FALSE,d,w
7.87,p,g,FALSE,w,7.12,14.85,g,FALSE,g,u
5.3,x,n,FALSE,w,11.86,12.05,n,FALSE,d,u
4.98,s,n,FALSE,w,3.7,7.39,w,FALSE,l,a
3.08,x,n,FALSE,k,6.02,5.81,w,FALSE,d,a
4.44,b,n,FALSE,n,11.7,6.48,w,TRUE,g,u
3.4,f,g,FALSE,g,5.63,4.01,n,FALSE,d,w
2.56,b,w,FALSE,w,3.71,2.73,y,FALSE,g,a
11.65,f,n,TRUE,w,13.82,20.26,w,TRUE,d,a
3.42,s,n,FALSE,p,8.02,4.3,n,FALSE,h,a
4.28,f,y,FALSE,g,6.13,3.83,w,FALSE,d,a
5.8,c,g,FALSE,f,5.32,19.34,n,FALSE,d,s
5.27,o,n,FALSE,f,7.67,58.26,n,FALSE,l,a
8.74,o,n,FALSE,w,4.52,21.79,n,FALSE,d,a
11.01,f,n,TRUE,w,11.24,16.9,w,TRUE,d,a
9.69,o,n,FALSE,w,6.4,27.25,n,FALSE,d,a
11.95,f,w,TRUE,n,8.6,18.26,w,TRUE,m,u
10.01,x,n,TRUE,w,10.46,17.24,w,TRUE,d,u
2.47,x,e,FALSE,p,5.19,2.38,w,FALSE,d,a
3.45,x,w,FALSE,w,3.61,6.7,w,FALSE,g,a
9.8,x,e,FALSE,w,9.88,17.48,n,TRUE,d,w
9.69,s,g,FALSE,g,9.11,22.75,u,FALSE,d,w
5.36,o,n,FALSE,f,7.28,43.7,n,FALSE,d,w
3.79,b,n,FALSE,w,4.22,2.8,y,FALSE,g,a
4.1,f,g,FALSE,w,4.07,6.46,w,FALSE,d,u
5.78,x,n,FALSE,w,5.36,5.41,n,TRUE,d,w
3.35,x,n,FALSE,y,3.51,8.44,y,FALSE,d,a
15.9,p,n,FALSE,w,16.26,34,w,FALSE,d,a
11.22,f,b,FALSE,b,4.79,20.58,w,TRUE,d,a
7.89,x,r,FALSE,w,11.18,15.75,w,TRUE,d,a
3.79,b,w,FALSE,w,4.91,3.76,y,FALSE,g,a
11.4,f,u,FALSE,b,9,23.89,b,FALSE,l,a
5.63,x,o,FALSE,b,5.34,12.62,w,FALSE,d,w
8.17,x,n,TRUE,n,6,15.87,n,TRUE,d,u
9.67,f,g,FALSE,y,2.23,14.33,w,FALSE,d,w
8.72,x,y,FALSE,y,6.79,14.53,y,TRUE,d,a
2.5,f,w,FALSE,w,2.82,5.56,w,FALSE,m,a
3.49,x,n,FALSE,n,3.93,8.73,n,FALSE,d,a
16.68,p,w,FALSE,w,25.61,19.61,n,TRUE,m,a
7.53,f,n,FALSE,w,7.68,14.19,n,TRUE,d,w
5.89,x,g,FALSE,n,5.49,3.73,w,TRUE,d,w
5.37,x,y,FALSE,f,4.77,14.34,y,FALSE,d,u
4.47,c,g,FALSE,f,6.35,21.45,n,FALSE,d,s
2.99,x,p,FALSE,e,4.71,6.14,e,FALSE,g,w
5.99,x,n,TRUE,y,7.54,15.64,y,FALSE,d,a
7.22,x,w,TRUE,g,7.69,13.38,w,TRUE,d,a
1.02,x,n,TRUE,w,6.04,1.17,n,FALSE,h,a
6.63,x,y,FALSE,y,8.31,15.86,y,TRUE,d,a
8.6,x,w,FALSE,w,3.52,9.03,w,FALSE,d,a
0.7,p,w,FALSE,g,2.42,1.22,w,FALSE,d,a
4.74,b,n,FALSE,w,5.47,3.72,y,FALSE,g,a
8.81,x,r,TRUE,w,6.68,16.87,n,FALSE,d,u
3,x,n,FALSE,e,3.53,9.01,y,FALSE,d,a
18.8,p,n,FALSE,w,30.27,21.89,n,TRUE,m,u
1.59,x,y,FALSE,w,7.02,2.23,y,FALSE,h,a
6.19,x,w,FALSE,w,5.81,12.42,y,TRUE,d,a
5.97,f,g,FALSE,w,5.28,11.38,g,FALSE,d,u
9.76,f,n,FALSE,g,7.52,19.89,u,FALSE,d,a
2.54,b,k,FALSE,k,8.41,2.26,n,FALSE,g,a
5.52,f,n,FALSE,w,5.76,5.36,n,FALSE,d,w
3.3,f,n,FALSE,k,5.39,6.39,w,FALSE,d,u
4.34,s,n,TRUE,p,4.96,5.75,n,FALSE,d,a
8.69,x,n,FALSE,p,7.17,20.08,u,FALSE,g,a
8.06,x,n,FALSE,w,15.74,8.64,n,FALSE,d,u
6.75,x,y,FALSE,f,5.55,14.03,y,FALSE,d,u
14.88,x,n,TRUE,w,10.06,17.83,w,TRUE,d,u
7.23,x,w,FALSE,k,5.39,13.68,w,TRUE,m,u
10.32,s,w,TRUE,p,4.64,24.84,w,FALSE,d,a
1.1,c,n,TRUE,p,6.28,1.19,n,FALSE,d,u
3.69,f,u,FALSE,w,4.22,7.64,y,FALSE,d,u
4.16,x,p,FALSE,o,3.95,5.65,o,FALSE,g,a
3.49,b,w,FALSE,w,4.72,3.12,y,FALSE,g,a
17.54,f,o,FALSE,w,18.2,17.76,w,TRUE,d,w
9.21,x,e,FALSE,w,6.48,24.06,n,TRUE,d,w
14.77,x,n,TRUE,w,10.31,18.62,w,TRUE,g,a
7.62,x,y,TRUE,r,6.21,12.33,e,FALSE,d,u
10.47,x,n,FALSE,p,9.39,26.54,n,FALSE,d,a
8.38,f,u,FALSE,w,4.94,16.38,w,FALSE,d,u
1.51,x,g,FALSE,k,4.7,2.19,w,FALSE,d,a
1.1,b,w,FALSE,g,2.88,1.64,w,FALSE,d,u
4.3,f,n,FALSE,g,4.12,6.82,w,FALSE,d,u
2.94,b,n,FALSE,n,6.6,3.07,w,FALSE,d,s
17.38,p,n,FALSE,w,15.05,33.12,w,FALSE,d,a
11.19,s,n,FALSE,u,7.05,18.85,b,FALSE,d,a
1.56,f,g,FALSE,g,5.01,2.64,w,FALSE,d,u
11.32,f,b,FALSE,b,4.8,20.37,w,TRUE,d,a
9.93,p,n,TRUE,p,9.58,17.85,w,TRUE,l,a
4.62,f,w,FALSE,g,6.44,4.13,w,FALSE,d,a
4.2,x,n,FALSE,n,5.05,10.85,n,FALSE,d,u
9.64,x,n,TRUE,y,8.83,22.26,n,FALSE,d,u
3.97,f,n,TRUE,p,4.95,7.07,g,FALSE,d,a
8.27,o,n,FALSE,w,4.93,17.8,n,FALSE,d,a
11.07,x,n,TRUE,p,9.15,17.64,w,TRUE,l,a
6.13,f,w,FALSE,w,13.48,11.15,w,TRUE,d,w
7.66,x,y,FALSE,n,8.33,8.12,n,TRUE,d,a
3.89,x,e,FALSE,e,5.25,5.89,e,FALSE,d,a
8.29,f,n,TRUE,w,10.41,16.25,w,TRUE,d,a
6.51,x,n,FALSE,y,6.09,12.08,n,FALSE,h,u
3.26,x,n,FALSE,n,6.53,6.52,w,FALSE,d,u
1.67,x,n,FALSE,w,5.63,2.19,y,FALSE,h,a
3.77,s,n,FALSE,f,6.61,6.35,o,FALSE,d,a
1.77,c,n,FALSE,w,5.65,1.79,g,FALSE,l,u
3.7,x,n,FALSE,n,4.48,9.59,n,FALSE,d,a
4.52,x,w,FALSE,w,7.59,8.41,n,TRUE,g,a
3.03,x,o,FALSE,o,4.35,5.49,e,FALSE,m,u
1.27,p,g,FALSE,g,3.3,1.76,w,FALSE,d,a
3.93,x,n,FALSE,e,4.75,9.07,y,FALSE,d,a
7,x,n,TRUE,y,8.88,17.16,y,FALSE,d,u
15.72,f,w,TRUE,g,11.76,18.63,w,TRUE,m,u
6.28,x,y,TRUE,y,7.53,16.61,w,FALSE,d,a
3.93,f,w,FALSE,w,3.16,6.04,w,FALSE,g,a
2.78,b,n,FALSE,n,5.32,2.35,w,FALSE,d,u
6.46,x,g,TRUE,g,11.92,25.53,w,FALSE,d,a
3.5,f,n,FALSE,k,6.41,6.69,w,FALSE,d,a
6.99,x,w,FALSE,w,6.5,13.39,y,TRUE,d,a
17.51,s,g,FALSE,w,10.06,26.19,w,FALSE,d,a
7.33,x,e,FALSE,w,7.87,20,w,FALSE,d,u
4.95,x,n,FALSE,g,4.61,7.31,w,FALSE,d,a
3.44,x,n,FALSE,e,5.12,10.64,n,FALSE,d,a
5.1,x,n,FALSE,p,3.9,12.63,w,TRUE,w,u
3.02,f,n,FALSE,n,5.17,5.61,w,FALSE,d,u
51.78,o,y,FALSE,y,10.17,53.75,n,FALSE,d,u
7.18,c,y,TRUE,p,8.55,14.18,w,FALSE,g,a
15.3,x,n,TRUE,w,11.04,18.86,w,TRUE,d,u
6.38,x,n,FALSE,p,3.93,9.49,n,FALSE,d,a
11.7,f,g,FALSE,u,7.36,20.73,b,FALSE,l,a
2.98,s,y,FALSE,f,5.94,6.51,y,FALSE,d,a
6.32,s,n,FALSE,w,6.2,8.25,w,FALSE,h,u
7.9,x,g,TRUE,g,11.39,24.82,w,FALSE,d,a
7.2,x,n,TRUE,g,11.43,24,w,FALSE,d,a
7.04,x,n,FALSE,w,6.33,9.49,n,FALSE,d,a
5.69,b,k,FALSE,w,4.5,8.98,g,FALSE,d,a
4.04,s,y,FALSE,f,7.27,8.11,y,FALSE,d,a
3.04,s,w,FALSE,w,2.84,2.39,w,FALSE,g,a
5.78,s,n,FALSE,f,7.42,73.28,n,FALSE,d,u
2.72,x,b,FALSE,w,7.38,5.04,w,FALSE,d,a
11.37,f,g,FALSE,w,2.67,15.38,w,FALSE,d,a
